"statistical_year","region_abbr","inter_item_code","item_value","dm_update_time","dm_load_time"
"2013",K,US_TP_000006,1570.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",K,US_TP_000008,44.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",K,US_TP_000008,45.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",K,US_TP_000009,18.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",K,US_TP_000009,21.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTE,US_TP_000001,280489.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTE,US_TP_000001,813755.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTE,US_TP_000002,6657.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTE,US_TP_000002,16116.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTE,US_TP_000003,3699.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTE,US_TP_000003,7949.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTE,US_TP_000004,5046.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTE,US_TP_000004,18415.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTE,US_TP_000005,2393.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTE,US_TP_000005,9723.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTE,US_TP_000006,1813.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTE,US_TP_000006,5704.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTE,US_TP_000008,39.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTE,US_TP_000008,113.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTE,US_TP_000009,16.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTE,US_TP_000009,33.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",NTW,US_TP_000001,238788.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",NTW,US_TP_000001,396075.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",NTW,US_TP_000002,10244.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",NTW,US_TP_000002,13974.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",NTW,US_TP_000003,8541.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",NTW,US_TP_000003,11981.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",NTW,US_TP_000004,7154.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",NTW,US_TP_000004,10774.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",NTW,US_TP_000005,1566.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",NTW,US_TP_000005,2571.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",NTW,US_TP_000006,1442.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",NTW,US_TP_000006,2190.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",NTW,US_TP_000008,112.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",NTW,US_TP_000008,170.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",NTW,US_TP_000009,26.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",NTW,US_TP_000009,39.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",HKSAR,US_TP_000009,123.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",K,US_TP_000001,17301.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",K,US_TP_000001,24226.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",K,US_TP_000001,34350.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",K,US_TP_000001,276320.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",K,US_TP_000001,971267.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",K,US_TP_000002,1997.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",K,US_TP_000002,2449.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",K,US_TP_000002,3404.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",K,US_TP_000002,19349.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",K,US_TP_000002,49591.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",K,US_TP_000003,471.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",K,US_TP_000003,558.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",K,US_TP_000003,775.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",K,US_TP_000003,4429.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",K,US_TP_000003,11004.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",K,US_TP_000004,76.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",K,US_TP_000004,94.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",K,US_TP_000004,127.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",K,US_TP_000004,576.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",K,US_TP_000004,1942.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",K,US_TP_000005,140.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",K,US_TP_000005,198.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",K,US_TP_000005,290.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",K,US_TP_000005,2009.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",K,US_TP_000005,10069.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",K,US_TP_000006,154.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",K,US_TP_000006,193.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",K,US_TP_000006,236.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",K,US_TP_000006,1111.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",K,US_TP_000006,4950.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",K,US_TP_000008,2.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",K,US_TP_000008,2.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",K,US_TP_000008,2.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",K,US_TP_000008,45.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",K,US_TP_000008,62.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",K,US_TP_000009,7.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",K,US_TP_000009,7.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",K,US_TP_000009,10.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",K,US_TP_000009,20.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",K,US_TP_000009,48.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTW,US_TP_000001,15151.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTW,US_TP_000001,18426.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTW,US_TP_000001,24722.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTW,US_TP_000001,276831.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTW,US_TP_000001,845672.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTW,US_TP_000002,676.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTW,US_TP_000002,877.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTW,US_TP_000002,1304.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTW,US_TP_000002,11339.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTW,US_TP_000002,26326.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTW,US_TP_000003,503.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTW,US_TP_000003,613.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTW,US_TP_000003,1001.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTW,US_TP_000003,9498.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTW,US_TP_000003,21955.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTW,US_TP_000004,421.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTW,US_TP_000004,551.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTW,US_TP_000004,829.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTW,US_TP_000004,8010.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTW,US_TP_000004,24999.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTW,US_TP_000005,125.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTW,US_TP_000005,168.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTW,US_TP_000005,296.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTW,US_TP_000005,1747.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTW,US_TP_000005,7789.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTW,US_TP_000006,221.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTW,US_TP_000006,270.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTW,US_TP_000006,407.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTW,US_TP_000006,1624.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTW,US_TP_000006,5156.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTW,US_TP_000008,24.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTW,US_TP_000008,40.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTW,US_TP_000008,42.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTW,US_TP_000008,125.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKI,US_TP_000001,212002.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKI,US_TP_000001,302981.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKI,US_TP_000002,12177.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKI,US_TP_000002,16467.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKI,US_TP_000003,2340.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKI,US_TP_000003,3064.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKI,US_TP_000004,5514.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKI,US_TP_000004,8160.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKI,US_TP_000005,2271.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKI,US_TP_000005,3913.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKI,US_TP_000006,1349.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKI,US_TP_000006,2100.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKI,US_TP_000008,333.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKI,US_TP_000008,400.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKI,US_TP_000009,48.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKI,US_TP_000009,83.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",K,US_TP_000001,123061.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",K,US_TP_000001,512326.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",K,US_TP_000002,7785.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",K,US_TP_000002,26792.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",K,US_TP_000003,1716.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",K,US_TP_000003,6073.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",K,US_TP_000004,303.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",K,US_TP_000004,1012.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",K,US_TP_000005,853.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",K,US_TP_000005,3720.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",K,US_TP_000006,573.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",K,US_TP_000006,1982.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",K,US_TP_000008,2.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",K,US_TP_000008,45.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",K,US_TP_000009,15.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",K,US_TP_000009,25.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTE,US_TP_000001,21593.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTE,US_TP_000001,26866.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTE,US_TP_000001,32623.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTE,US_TP_000002,581.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTE,US_TP_000002,786.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTE,US_TP_000002,1024.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTE,US_TP_000003,242.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTE,US_TP_000003,310.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTE,US_TP_000003,422.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTE,US_TP_000004,307.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTE,US_TP_000004,445.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTE,US_TP_000004,707.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTE,US_TP_000005,187.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTE,US_TP_000005,247.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTE,US_TP_000005,359.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTE,US_TP_000006,347.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTE,US_TP_000006,454.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTE,US_TP_000006,582.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTE,US_TP_000008,5.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTE,US_TP_000008,16.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTE,US_TP_000008,19.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTE,US_TP_000009,5.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTE,US_TP_000009,5.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTE,US_TP_000009,7.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",NTW,US_TP_000001,134875.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",NTW,US_TP_000001,481122.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",NTW,US_TP_000002,4216.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",NTW,US_TP_000002,15818.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",NTW,US_TP_000003,3267.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",NTW,US_TP_000003,13477.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",HKSAR,US_TP_000002,5723.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",HKSAR,US_TP_000008,133.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",HKSAR,US_TP_000002,4465.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",HKSAR,US_TP_000005,38843.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",HKSAR,US_TP_000006,6016.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",HKSAR,US_TP_000005,645.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKSAR,US_TP_000004,27081.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",HKSAR,US_TP_000004,3479.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",HKSAR,US_TP_000009,74.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",HKSAR,US_TP_000008,729.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",HKSAR,US_TP_000002,50178.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKSAR,US_TP_000006,5358.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",HKSAR,US_TP_000003,20081.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",HKSAR,US_TP_000004,33258.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",HKSAR,US_TP_000003,46113.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKSAR,US_TP_000005,7677.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKSAR,US_TP_000004,17452.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",HKSAR,US_TP_000003,1422.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",HKSAR,US_TP_000006,1211.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",HKSAR,US_TP_000001,3258659.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",HKSAR,US_TP_000004,1809.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",HKSAR,US_TP_000009,28.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",HKSAR,US_TP_000009,194.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKSAR,US_TP_000001,1505584.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKSAR,US_TP_000008,527.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",HKSAR,US_TP_000004,19577.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",HKSAR,US_TP_000008,967.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",HKSAR,US_TP_000004,8200.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",HKSAR,US_TP_000002,122039.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",HKSAR,US_TP_000003,28474.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",HKSAR,US_TP_000008,125.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",HKSAR,US_TP_000005,8712.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKSAR,US_TP_000009,164.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKSAR,US_TP_000008,670.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKSAR,US_TP_000005,12905.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",HKSAR,US_TP_000001,1831852.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",HKSAR,US_TP_000005,3697.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",HKSAR,US_TP_000003,2624.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",HKSAR,US_TP_000005,1354.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",HKSAR,US_TP_000001,1056646.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",HKSAR,US_TP_000003,1820.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",HKSAR,US_TP_000005,16111.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKSAR,US_TP_000001,938329.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKSAR,US_TP_000002,45610.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",HKSAR,US_TP_000006,21213.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",HKSAR,US_TP_000004,2531.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKSAR,US_TP_000003,17917.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKSAR,US_TP_000002,62710.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",HKSAR,US_TP_000006,949.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",HKSAR,US_TP_000003,7430.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",HKSAR,US_TP_000009,23.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",HKSAR,US_TP_000001,518872.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",HKSAR,US_TP_000002,71753.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKSAR,US_TP_000003,25046.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",HKSAR,US_TP_000009,359.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",HKSAR,US_TP_000006,10153.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",HKSAR,US_TP_000005,864.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",HKSAR,US_TP_000001,67834.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",HKSAR,US_TP_000008,96.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",HKSAR,US_TP_000006,3043.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",HKSAR,US_TP_000001,119435.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",HKSAR,US_TP_000002,7887.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",HKSAR,US_TP_000002,19809.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",HKSAR,US_TP_000001,88953.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",HKSAR,US_TP_000006,1613.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",NTW,US_TP_000004,2475.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",NTW,US_TP_000004,13267.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",NTW,US_TP_000005,756.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",NTW,US_TP_000005,3240.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",NTW,US_TP_000006,837.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",NTW,US_TP_000006,2587.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",NTW,US_TP_000008,64.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",NTW,US_TP_000008,195.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",NTW,US_TP_000009,25.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2004",NTW,US_TP_000009,11.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2006",NTW,US_TP_000009,18.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2017",NTW,US_TP_000009,62.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2018",NTW,US_TP_000009,64.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2022",NTW,US_TP_000009,83.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",NTW,US_TP_000009,46.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",HKSAR,US_TP_000009,107.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",HKSAR,US_TP_000006,8364.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",HKSAR,US_TP_000008,298.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",HKSAR,US_TP_000004,64191.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",HKSAR,US_TP_000008,564.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",HKSAR,US_TP_000009,42.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTW,US_TP_000008,275.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2000",NTW,US_TP_000009,7.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2002",NTW,US_TP_000009,11.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2005",NTW,US_TP_000009,15.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2011",NTW,US_TP_000009,31.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2023",NTW,US_TP_000009,83.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2014",NTE,US_TP_000008,73.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2008",NTE,US_TP_000009,11.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2010",NTE,US_TP_000009,15.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
"2013",NTE,US_TP_000009,21.00000,2026-08-14 14:43:26.118,2026-08-14 14:43:26.118
