"asset_id","region","sub_region","installation_no","offical_eng_name","offical_chi_name","address_eng","address_chi","kwh_ml","running_pumps","total_pumps","mh","dm_update_time","dm_load_time"
35,HKI,HKI(D3),PS032,Telegraph Bay Fresh Water Pumping Station,鋼線灣食水抽水站,Kong Sin Wan,鋼綫灣,411.20197,2.00000,4.00000,201910,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
46,HKI,HKI(D1),PS140,Sai Wan No.2 Fresh Water Pumping Station,西灣二號食水抽水站,"Tai Tam Road, Tai Tam",大潭大潭道,385.92798,3.00000,4.00000,202109,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
166,HKI,HKI(D4),PS161,Sunny Bay Salt Water Pumping Station,欣澳海水抽水站,"Ta Pang Po, Lantau Island",大嶼山打棚埔,698.23766,2.00000,2.00000,202001,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
231,HKI,HKI(D1),PS158,Wan Chai No.2 Salt Water Pumping Station,灣仔二號海水抽水站,"Wan Shing Street, Wan Chai",灣仔運盛街,347.92486,3.00000,4.00000,201805,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
76,NTE,"",TW017,Sheung Shui Water Treatment Works,上水濾水廠,"30 Fu Tei Au Road, Sheung Shui",上水虎地坳道30號,386.14781,4.00000,5.00000,202409,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
21,HKI,HKI(D2),PS027,Kennedy Town Salt Water Pumping Station,堅尼地城海水抽水站,"34 Victoria Road, Mount Davis",摩星嶺域多利道34 號,496.09446,3.00000,3.00000,201408,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
27,HKI,HKI(D1),PS078,Quarry Bay Salt Water Pumping Station,鰂魚涌海水抽水站,"Hoi Yu Street, Quarry Bay",鰂魚涌海裕街,343.14303,3.00000,4.00000,201709,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
107,K,K(D3),PS022,Diamond Hill Fresh Water and Salt Water Pumping Station,鑽石山食水及海水抽水站,"Sha Tin Pass Road, Wong Tai Sin",黃大仙沙田坳道,323.79674,3.00000,5.00000,201509,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,188.21629,3.00000,4.00000,202505,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,207.81715,3.00000,4.00000,201502,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
57,HKI,HKI(D2),PS146,Albany No.3 Fresh Water Pumping Station,雅賓利三號食水抽水站,"Magazine Gap Road, Mid-levels (near Brewin Path Temporary Playground)",半山區馬己仙峽道(鄰近蒲魯賢徑臨時遊樂場),317.49104,2.00000,2.00000,202103,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
107,K,K(D3),PS022,Diamond Hill Fresh Water and Salt Water Pumping Station,鑽石山食水及海水抽水站,"Sha Tin Pass Road, Wong Tai Sin",黃大仙沙田坳道,332.34766,4.00000,5.00000,201111,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
25,HKI,HKI(D2),PS094,Western Fresh Water and Salt Water Pumping Station,西區食水及海水抽水站,"76 Pok Fu Lam Road, Pok Fu Lam",薄扶林薄扶林道76號,588.06451,9.00000,10.00000,201706,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
25,HKI,HKI(D2),PS094,Western Fresh Water and Salt Water Pumping Station,西區食水及海水抽水站,"76 Pok Fu Lam Road, Pok Fu Lam",薄扶林薄扶林道76號,414.74591,8.00000,10.00000,201904,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
124,,,,,,,,104.96631,2.00000,2.00000,201707,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
27,HKI,HKI(D1),PS078,Quarry Bay Salt Water Pumping Station,鰂魚涌海水抽水站,"Hoi Yu Street, Quarry Bay",鰂魚涌海裕街,338.50916,3.00000,4.00000,202111,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
17,HKI,HKI(D1),PS076,Eastern No.2 Fresh Water Pumping Station,東區二號食水抽水站,"37 Stubbs Road, Wan Chai",灣仔司徒拔道37號,479.99836,2.00000,2.00000,202606,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
57,HKI,HKI(D2),PS146,Albany No.3 Fresh Water Pumping Station,雅賓利三號食水抽水站,"Magazine Gap Road, Mid-levels (near Brewin Path Temporary Playground)",半山區馬己仙峽道(鄰近蒲魯賢徑臨時遊樂場),2905.66038,1.00000,2.00000,201812,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
46,HKI,HKI(D1),PS140,Sai Wan No.2 Fresh Water Pumping Station,西灣二號食水抽水站,"Tai Tam Road, Tai Tam",大潭大潭道,342.23264,1.00000,4.00000,201805,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,167.35720,3.00000,4.00000,202012,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
80,NTE,NTE(D1),PS097,Siu Lek Yuen Fresh Water Pumping Station,小瀝源食水抽水站,"Kwong Yuen Estate, Sha Tin",沙田廣源邨,53.58481,3.00000,4.00000,202402,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
149,K,K(D4),PS045,Tai Wan Salt Water Pumping Station,大環海水抽水站,"Wan Hoi Street, Hung Hom",紅磡環海街,431.84883,5.00000,6.00000,201907,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
168,HKI,HKI(D2),PS166,Kotewall Road Fresh Water Pumping Station,旭龢道食水抽水站,"Kotewall Road, Central Mid-Level",中區半山旭龢道,1648.24026,2.00000,2.00000,202410,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
75,,,,,,,,342.41564,14.00000,14.00000,201801,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
75,,,,,,,,393.02462,4.00000,14.00000,202112,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
142,NTW,NTW(D4),PS026,Ha Lo Wai Salt Water Pumping Station,下老圍海水抽水站,"Shing Mun Ha Chuen, Tsuen Wan",荃灣城門下村,203.33625,2.00000,3.00000,202308,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
149,K,K(D4),PS045,Tai Wan Salt Water Pumping Station,大環海水抽水站,"Wan Hoi Street, Hung Hom",紅磡環海街,405.43261,3.00000,6.00000,202405,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
57,HKI,HKI(D2),PS146,Albany No.3 Fresh Water Pumping Station,雅賓利三號食水抽水站,"Magazine Gap Road, Mid-levels (near Brewin Path Temporary Playground)",半山區馬己仙峽道(鄰近蒲魯賢徑臨時遊樂場),504.18410,1.00000,2.00000,201208,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
30,HKI,HKI(D3),PS029,Sandy Bay Fresh Water Pumping Station,大口環食水抽水站,"Sandy Bay Road, Pok Fu Lam",薄扶林大口環道,406.44595,5.00000,9.00000,202506,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,183.98509,3.00000,4.00000,202601,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
30,HKI,HKI(D3),PS029,Sandy Bay Fresh Water Pumping Station,大口環食水抽水站,"Sandy Bay Road, Pok Fu Lam",薄扶林大口環道,409.65400,5.00000,9.00000,202409,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
166,HKI,HKI(D4),PS161,Sunny Bay Salt Water Pumping Station,欣澳海水抽水站,"Ta Pang Po, Lantau Island",大嶼山打棚埔,784.37856,2.00000,2.00000,201610,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
46,HKI,HKI(D1),PS140,Sai Wan No.2 Fresh Water Pumping Station,西灣二號食水抽水站,"Tai Tam Road, Tai Tam",大潭大潭道,335.52924,3.00000,4.00000,202601,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
27,HKI,HKI(D1),PS078,Quarry Bay Salt Water Pumping Station,鰂魚涌海水抽水站,"Hoi Yu Street, Quarry Bay",鰂魚涌海裕街,337.00424,3.00000,4.00000,201005,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
238,HKI,HKI(D2),PS004,Peak Fresh Water Pumping Station,山頂食水抽水站,"Victoria Peak, The Peak",山頂扯旗山,361.83144,4.00000,4.00000,201606,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
105,NTW,NTW(D3),PS149,Tan Kwai Tsuen Fresh Water Pumping Station,丹桂村食水抽水站,"Tan Kwai Tsuen, Yuen Long",元朗丹桂村,162.28842,4.00000,4.00000,201007,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
231,HKI,HKI(D1),PS158,Wan Chai No.2 Salt Water Pumping Station,灣仔二號海水抽水站,"Wan Shing Street, Wan Chai",灣仔運盛街,355.34435,4.00000,4.00000,202603,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
30,HKI,HKI(D3),PS029,Sandy Bay Fresh Water Pumping Station,大口環食水抽水站,"Sandy Bay Road, Pok Fu Lam",薄扶林大口環道,408.61024,4.00000,9.00000,201906,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
46,HKI,HKI(D1),PS140,Sai Wan No.2 Fresh Water Pumping Station,西灣二號食水抽水站,"Tai Tam Road, Tai Tam",大潭大潭道,324.40283,2.00000,4.00000,202212,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
134,NTE,NTE(D3),PS152,Tsui Lam Fresh Water Pumping Station,翠林食水抽水站,Adjacent to Tseung Kwan O Primary Fresh Water Service Reservoir,將軍澳主食水配水庫側,225.80749,6.00000,8.00000,201104,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
95,NTW,NTW(D1),PS038,Tsuen Wan Raw Water Pumping Station,荃灣原水抽水站,"11 Shing Mun Road, Tsuen Wan",荃灣城門道11號,293.36297,5.00000,8.00000,202001,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
124,,,,,,,,84.89350,2.00000,2.00000,201911,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
231,HKI,HKI(D1),PS158,Wan Chai No.2 Salt Water Pumping Station,灣仔二號海水抽水站,"Wan Shing Street, Wan Chai",灣仔運盛街,388.85993,2.00000,4.00000,202006,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
136,K,K(D3),PS160,Shum Wan Shan Salt Water Pumping Station,沈雲山海水抽水站,Jordan Valley,佐敦谷,124.02355,2.00000,2.00000,201411,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
30,HKI,HKI(D3),PS029,Sandy Bay Fresh Water Pumping Station,大口環食水抽水站,"Sandy Bay Road, Pok Fu Lam",薄扶林大口環道,418.80045,5.00000,9.00000,202006,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
95,NTW,NTW(D1),PS038,Tsuen Wan Raw Water Pumping Station,荃灣原水抽水站,"11 Shing Mun Road, Tsuen Wan",荃灣城門道11號,265.41741,4.00000,8.00000,201510,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
105,NTW,NTW(D3),PS149,Tan Kwai Tsuen Fresh Water Pumping Station,丹桂村食水抽水站,"Tan Kwai Tsuen, Yuen Long",元朗丹桂村,95.54817,1.00000,5.00000,201910,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
63,NTE,NTE(D1),PS063,Fo Tan Fresh Water and Salt Water Pumping Station,火炭食水及海水抽水站,"3 Sui Wo Road, Sha Tin",沙田穗禾路3 號,425.34186,7.00000,7.00000,200908,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
112,NTE,NTE(D3),PS135,Tseung Kwan O Salt Water Pumping Station,將軍澳海水抽水站,"Area 86, Tsueng Kwan O",將軍澳八十六區,244.19506,3.00000,4.00000,202003,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
25,HKI,HKI(D2),PS094,Western Fresh Water and Salt Water Pumping Station,西區食水及海水抽水站,"76 Pok Fu Lam Road, Pok Fu Lam",薄扶林薄扶林道76號,663.30931,8.00000,10.00000,201301,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
124,,,,,,,,114.96882,2.00000,2.00000,202409,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
142,NTW,NTW(D4),PS026,Ha Lo Wai Salt Water Pumping Station,下老圍海水抽水站,"Shing Mun Ha Chuen, Tsuen Wan",荃灣城門下村,227.04875,3.00000,3.00000,201611,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
238,HKI,HKI(D2),PS004,Peak Fresh Water Pumping Station,山頂食水抽水站,"Victoria Peak, The Peak",山頂扯旗山,425.26316,2.00000,4.00000,202508,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
63,NTE,NTE(D1),PS063,Fo Tan Fresh Water and Salt Water Pumping Station,火炭食水及海水抽水站,"3 Sui Wo Road, Sha Tin",沙田穗禾路3 號,420.07826,5.00000,7.00000,202504,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
26,HKI,HKI(D1),PS046,North Point High Level Salt Water Pumping Station,北角高地海水抽水站,"Tin Hau Temple Road, North Point",北角天后廟道,420.54726,2.00000,3.00000,201607,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
151,NTW,NTW(D4),PS074,Tsing Yi Salt Water Pumping Station,青衣海水抽水站,"Cheung Fai Road, Tsing Yi",青衣長輝路,387.92907,2.00000,3.00000,202206,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,164.40049,2.00000,4.00000,202403,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
107,K,K(D3),PS022,Diamond Hill Fresh Water and Salt Water Pumping Station,鑽石山食水及海水抽水站,"Sha Tin Pass Road, Wong Tai Sin",黃大仙沙田坳道,314.81954,4.00000,5.00000,202405,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
105,NTW,NTW(D3),PS149,Tan Kwai Tsuen Fresh Water Pumping Station,丹桂村食水抽水站,"Tan Kwai Tsuen, Yuen Long",元朗丹桂村,97.51327,2.00000,5.00000,202211,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
27,HKI,HKI(D1),PS078,Quarry Bay Salt Water Pumping Station,鰂魚涌海水抽水站,"Hoi Yu Street, Quarry Bay",鰂魚涌海裕街,332.98805,3.00000,4.00000,202504,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
142,NTW,NTW(D4),PS026,Ha Lo Wai Salt Water Pumping Station,下老圍海水抽水站,"Shing Mun Ha Chuen, Tsuen Wan",荃灣城門下村,218.50501,2.00000,3.00000,201709,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
142,NTW,NTW(D4),PS026,Ha Lo Wai Salt Water Pumping Station,下老圍海水抽水站,"Shing Mun Ha Chuen, Tsuen Wan",荃灣城門下村,194.72495,3.00000,3.00000,201503,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
46,HKI,HKI(D1),PS140,Sai Wan No.2 Fresh Water Pumping Station,西灣二號食水抽水站,"Tai Tam Road, Tai Tam",大潭大潭道,364.07677,3.00000,4.00000,201602,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
82,NTE,"",TW026,Tai Po Water Treatment Works,大埔濾水廠,"Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段,180.27617,5.00000,5.00000,201901,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
151,NTW,NTW(D4),PS074,Tsing Yi Salt Water Pumping Station,青衣海水抽水站,"Cheung Fai Road, Tsing Yi",青衣長輝路,353.50557,3.00000,3.00000,201205,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
136,K,K(D3),PS160,Shum Wan Shan Salt Water Pumping Station,沈雲山海水抽水站,Jordan Valley,佐敦谷,169.35316,2.00000,5.00000,201711,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
63,NTE,NTE(D1),PS063,Fo Tan Fresh Water and Salt Water Pumping Station,火炭食水及海水抽水站,"3 Sui Wo Road, Sha Tin",沙田穗禾路3 號,389.87005,7.00000,7.00000,201409,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
46,HKI,HKI(D1),PS140,Sai Wan No.2 Fresh Water Pumping Station,西灣二號食水抽水站,"Tai Tam Road, Tai Tam",大潭大潭道,399.98512,3.00000,4.00000,201210,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
136,K,K(D3),PS160,Shum Wan Shan Salt Water Pumping Station,沈雲山海水抽水站,Jordan Valley,佐敦谷,123.96839,2.00000,2.00000,201201,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
26,HKI,HKI(D1),PS046,North Point High Level Salt Water Pumping Station,北角高地海水抽水站,"Tin Hau Temple Road, North Point",北角天后廟道,374.42757,1.00000,3.00000,202308,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
35,HKI,HKI(D3),PS032,Telegraph Bay Fresh Water Pumping Station,鋼線灣食水抽水站,Kong Sin Wan,鋼綫灣,361.51384,3.00000,4.00000,201911,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
142,NTW,NTW(D4),PS026,Ha Lo Wai Salt Water Pumping Station,下老圍海水抽水站,"Shing Mun Ha Chuen, Tsuen Wan",荃灣城門下村,171.61901,2.00000,3.00000,202007,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
92,NTW,NTW(D2),PS154,Tai Lam Chung Raw Water Pumping Station,大欖涌原水抽水站,"16 1/2 Milestone Castle Peak Road, Tai Lam Chung",大欖涌青山公路十六咪半,13992.52336,2.00000,5.00000,202501,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,130.06676,1.00000,4.00000,201303,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
25,HKI,HKI(D2),PS094,Western Fresh Water and Salt Water Pumping Station,西區食水及海水抽水站,"76 Pok Fu Lam Road, Pok Fu Lam",薄扶林薄扶林道76號,404.05865,7.00000,10.00000,202007,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
231,HKI,HKI(D1),PS158,Wan Chai No.2 Salt Water Pumping Station,灣仔二號海水抽水站,"Wan Shing Street, Wan Chai",灣仔運盛街,331.84721,3.00000,4.00000,202401,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
124,,,,,,,,115.00301,2.00000,2.00000,201807,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
57,HKI,HKI(D2),PS146,Albany No.3 Fresh Water Pumping Station,雅賓利三號食水抽水站,"Magazine Gap Road, Mid-levels (near Brewin Path Temporary Playground)",半山區馬己仙峽道(鄰近蒲魯賢徑臨時遊樂場),532.46445,2.00000,2.00000,202503,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
190,,,,,,,,654.19441,1.00000,2.00000,201601,2026-08-21 11:45:24.567,2026-08-19 15:50:10.130
176,,,,,,,,134.46429,2.00000,2.00000,202408,2026-08-21 11:45:24.567,2026-08-19 15:50:10.130
21,HKI,HKI(D2),PS027,Kennedy Town Salt Water Pumping Station,堅尼地城海水抽水站,"34 Victoria Road, Mount Davis",摩星嶺域多利道34 號,450.60707,2.00000,3.00000,202201,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
136,K,K(D3),PS160,Shum Wan Shan Salt Water Pumping Station,沈雲山海水抽水站,Jordan Valley,佐敦谷,67.27380,2.00000,2.00000,201102,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
57,HKI,HKI(D2),PS146,Albany No.3 Fresh Water Pumping Station,雅賓利三號食水抽水站,"Magazine Gap Road, Mid-levels (near Brewin Path Temporary Playground)",半山區馬己仙峽道(鄰近蒲魯賢徑臨時遊樂場),539.36195,2.00000,2.00000,202507,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
57,HKI,HKI(D2),PS146,Albany No.3 Fresh Water Pumping Station,雅賓利三號食水抽水站,"Magazine Gap Road, Mid-levels (near Brewin Path Temporary Playground)",半山區馬己仙峽道(鄰近蒲魯賢徑臨時遊樂場),472.80528,2.00000,2.00000,201201,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
112,NTE,NTE(D3),PS135,Tseung Kwan O Salt Water Pumping Station,將軍澳海水抽水站,"Area 86, Tsueng Kwan O",將軍澳八十六區,248.37922,4.00000,4.00000,202008,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
63,NTE,NTE(D1),PS063,Fo Tan Fresh Water and Salt Water Pumping Station,火炭食水及海水抽水站,"3 Sui Wo Road, Sha Tin",沙田穗禾路3 號,468.92300,7.00000,7.00000,202311,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
96,NTW,"",TW016,Tuen Mun Water Treatment Works,屯門濾水廠,"21 Milestone Castle Peak Road, Fu Tei, Tuen Mun",屯門虎地青山公路二十一咪,336.59619,6.00000,6.00000,202404,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
142,NTW,NTW(D4),PS026,Ha Lo Wai Salt Water Pumping Station,下老圍海水抽水站,"Shing Mun Ha Chuen, Tsuen Wan",荃灣城門下村,237.91441,2.00000,3.00000,201907,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
21,HKI,HKI(D2),PS027,Kennedy Town Salt Water Pumping Station,堅尼地城海水抽水站,"34 Victoria Road, Mount Davis",摩星嶺域多利道34 號,483.78480,3.00000,3.00000,201404,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
142,NTW,NTW(D4),PS026,Ha Lo Wai Salt Water Pumping Station,下老圍海水抽水站,"Shing Mun Ha Chuen, Tsuen Wan",荃灣城門下村,207.66189,2.00000,3.00000,201106,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
96,NTW,"",TW016,Tuen Mun Water Treatment Works,屯門濾水廠,"21 Milestone Castle Peak Road, Fu Tei, Tuen Mun",屯門虎地青山公路二十一咪,371.08900,4.00000,6.00000,201703,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
166,HKI,HKI(D4),PS161,Sunny Bay Salt Water Pumping Station,欣澳海水抽水站,"Ta Pang Po, Lantau Island",大嶼山打棚埔,701.05932,1.00000,2.00000,202111,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
46,HKI,HKI(D1),PS140,Sai Wan No.2 Fresh Water Pumping Station,西灣二號食水抽水站,"Tai Tam Road, Tai Tam",大潭大潭道,360.59940,3.00000,4.00000,202002,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
27,HKI,HKI(D1),PS078,Quarry Bay Salt Water Pumping Station,鰂魚涌海水抽水站,"Hoi Yu Street, Quarry Bay",鰂魚涌海裕街,328.58845,4.00000,4.00000,202105,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
151,NTW,NTW(D4),PS074,Tsing Yi Salt Water Pumping Station,青衣海水抽水站,"Cheung Fai Road, Tsing Yi",青衣長輝路,384.44423,2.00000,3.00000,201001,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
35,HKI,HKI(D3),PS032,Telegraph Bay Fresh Water Pumping Station,鋼線灣食水抽水站,Kong Sin Wan,鋼綫灣,248.34459,3.00000,4.00000,201503,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
17,HKI,HKI(D1),PS076,Eastern No.2 Fresh Water Pumping Station,東區二號食水抽水站,"37 Stubbs Road, Wan Chai",灣仔司徒拔道37號,531.88180,1.00000,2.00000,201702,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
134,NTE,NTE(D3),PS152,Tsui Lam Fresh Water Pumping Station,翠林食水抽水站,Adjacent to Tseung Kwan O Primary Fresh Water Service Reservoir,將軍澳主食水配水庫側,212.70261,6.00000,8.00000,202010,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
56,HKI,HKI(D1),PS013,North Point Fresh Water Pumping Station,北角食水抽水站,"Tin Hau Temple Road, North Point",北角天后廟道,307.81310,3.00000,3.00000,201507,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
88,NTW,NTW(D2),PS075,Tuen Mun Salt Water Pumping Station,屯門海水抽水站,"Mei Lok Lane, Tuen Mun",屯門美樂里,327.43316,2.00000,4.00000,202405,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
112,NTE,NTE(D3),PS135,Tseung Kwan O Salt Water Pumping Station,將軍澳海水抽水站,"Area 86, Tsueng Kwan O",將軍澳八十六區,234.65065,3.00000,4.00000,202505,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
26,HKI,HKI(D1),PS046,North Point High Level Salt Water Pumping Station,北角高地海水抽水站,"Tin Hau Temple Road, North Point",北角天后廟道,350.62941,3.00000,3.00000,201303,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
122,NTE,NTE(D1),PS061,Tai Shui Hang Lowland Raw Water Pumping Station,大水坑低地原水抽水站,"Tai Shui Hang Village, Ma On Shan",馬鞍山大水坑村,2383.96624,1.00000,4.00000,202506,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
243,,,,,,,,181.19221,2.00000,3.00000,201806,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
134,NTE,NTE(D3),PS152,Tsui Lam Fresh Water Pumping Station,翠林食水抽水站,Adjacent to Tseung Kwan O Primary Fresh Water Service Reservoir,將軍澳主食水配水庫側,197.42810,7.00000,8.00000,202508,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
107,K,K(D3),PS022,Diamond Hill Fresh Water and Salt Water Pumping Station,鑽石山食水及海水抽水站,"Sha Tin Pass Road, Wong Tai Sin",黃大仙沙田坳道,335.57369,4.00000,5.00000,202208,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
35,HKI,HKI(D3),PS032,Telegraph Bay Fresh Water Pumping Station,鋼線灣食水抽水站,Kong Sin Wan,鋼綫灣,370.30573,3.00000,4.00000,202006,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
21,HKI,HKI(D2),PS027,Kennedy Town Salt Water Pumping Station,堅尼地城海水抽水站,"34 Victoria Road, Mount Davis",摩星嶺域多利道34 號,464.55176,3.00000,3.00000,200901,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
25,HKI,HKI(D2),PS094,Western Fresh Water and Salt Water Pumping Station,西區食水及海水抽水站,"76 Pok Fu Lam Road, Pok Fu Lam",薄扶林薄扶林道76號,542.02331,10.00000,10.00000,202412,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
151,NTW,NTW(D4),PS074,Tsing Yi Salt Water Pumping Station,青衣海水抽水站,"Cheung Fai Road, Tsing Yi",青衣長輝路,327.62273,2.00000,3.00000,201612,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
112,NTE,NTE(D3),PS135,Tseung Kwan O Salt Water Pumping Station,將軍澳海水抽水站,"Area 86, Tsueng Kwan O",將軍澳八十六區,273.48109,4.00000,4.00000,202401,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
17,HKI,HKI(D1),PS076,Eastern No.2 Fresh Water Pumping Station,東區二號食水抽水站,"37 Stubbs Road, Wan Chai",灣仔司徒拔道37號,460.73323,2.00000,2.00000,202405,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
56,HKI,HKI(D1),PS013,North Point Fresh Water Pumping Station,北角食水抽水站,"Tin Hau Temple Road, North Point",北角天后廟道,306.85990,3.00000,3.00000,202407,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
