"installation_id","region_abbr","wtw_name_en","wtw_name_cn","wtw_name_tc","tag_name_en","tag_name_cn","tag_name_tc","units","water_type_code","category","tag_type","dim_update_time","dim_load_time"
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_AnalogCountMonthlyS88,s88号管出厂正向流量(本月1号-当前),s88號管出廠正向流量(本月1號-當前),MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_VolumeCountTodayS89_Reverse,s89号管今天出厂反向流量,s89號管今天出廠反向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V01_Flow_TodayFlow,V01进水渠今天正向流量,V01進水渠今天正向流量,ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,NW_FilterednDosedWater_SHT_N_FilteredDosed_Water_CL2,出水管出厂前投药后氯气值,出水管出廠前投藥後氯氣值,mg/L,WT_TW_000004,WATER QUALITY,CHLORINE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V02_Flow_YesterdayFlow,V02进水渠累计正向流量(昨天9:00-今天9:00),V02進水渠累計正向流量(昨天9:00-今天9:00),,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_VolumeCountLastMonthS89_Reverse,s89号管上个月出厂反向流量,s89號管上個月出廠反向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_FlowReverse,HF1进水渠反向瞬时流量,HF1進水渠反向瞬時流量,MLD,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V01_Flow_LastMonthRevFlow,V01进水渠上个月反向流量,V01進水渠上個月反向流量,ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_AnalogCountTotalS88,s88号管出厂累计正流量,s88號管出廠累計正流量,MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_VolumeCountLastMonthS88,s88号管上个月出厂正向流量,s88號管上個月出廠正向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_VolumeCountLastMonthS88_Reverse,s88号管上个月出厂反向流量,s88號管上個月出廠反向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,NW_FinalWater_SHT_N_Final_Water_pH,食水水质PH(北厂泵后),食水水質PH(北廠泵後),,WT_TW_000004,WATER QUALITY,PH,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_AnalogCountTodayS88,s88号管今天出厂正向流量,s88號管今天出廠正向流量,MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_DeliveryFlowKioskS88,s88号管出厂正向瞬时流量,s88號管出廠正向瞬時流量,MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,Inlet_Flow_F945_MonthFlow,F945进水本月正向流量,F945進水本月正向流量,ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_VolumeCountTotalReverse,HF1进水渠累计反向流量(开厂-当前),HF1進水渠累計反向流量(開廠-當前),,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_VolumeCountLastDayS88_Reverse,s88号管昨天出厂反向流量,s88號管昨天出廠反向流量,ML,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,NW_FinalWater_SHT_N_Final_Water_CL2,食水水质氯(北厂泵后),食水水質氯(北廠泵後),mg/L,WT_TW_000004,WATER QUALITY,CHLORINE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,Inlet_Flow_F945_InletFlow,F945进水正向瞬时流量,F945進水正向瞬時流量,MLD,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_VolumeCountToday,HF1进水渠今天正向流量,HF1進水渠今天正向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_VolumeCountTotalS89,s89号管出厂累计正向流量,s89號管出廠累計正向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,NW_RawWater_SHT_Raw_Water2_Fl2,原水水质氟(下城门水库),原水水質氟(下城門水庫),mg/L,WT_RW_000001,WATER QUALITY,FLUORIDE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_VolumeCountYesterdayReverse,HF1进水渠累计反向流量(昨天9:00-今天9:00),HF1進水渠累計反向流量(昨天9:00-今天9:00),,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_VolumeCountLastMonth,HF1进水渠上个月正向流量,HF1進水渠上個月正向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HV_Valve_Inlet_Pressure_11_Pressure,进水管泵站11泵前入水压力,進水管泵站11泵前入水壓力,m,WT_RW_000001,PRESSURE,PRESSURE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,Inlet_Flow_F945_YesterdayFlow,F945进水累计正向流量(昨天9:00-今天9:00),F945進水累計正向流量(昨天9:00-今天9:00),ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V02_Flow_YesterdayRevFlow,V02进水渠累计反向流量(昨天9:00-今天9:00),V02進水渠累計反向流量(昨天9:00-今天9:00),ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_VolumeCountTodayS89,s89号管今天出厂正向流量,s89號管今天出廠正向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF11Flow_VolumeCountMonthly,HF11进水渠本月正向流量,HF11進水渠本月正向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_VolumeCountTotal,HF1进水渠累计正向流量(开厂-当前),HF1進水渠累計正向流量(開廠-當前),,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V01_Flow_InletRevFlow,V01进水渠反向瞬时流量,V01進水渠反向瞬時流量,MLD,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V02_Flow_InletRevFlow,V02进水渠反向瞬时流量,V02進水渠反向瞬時流量,MLD,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V02_Flow_LastMonthRevFlow,V02进水渠上个月反向流量,V02進水渠上個月反向流量,ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V02_Flow_InletFlow,V02进水渠正向瞬时流量,V02進水渠正向瞬時流量,MLD,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_DeliveryFlowKioskS88_Reverse,s88号管出厂反向瞬时流量,s88號管出廠反向瞬時流量,MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_AnalogCountTodayS89,s89号管今天出厂正向流量,s89號管今天出廠正向流量,MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,Inlet_Flow_F945_InletRevFlow,F945进水反向瞬时流量,F945進水反向瞬時流量,MLD,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_VolumeCountTotalS88_Reverse,s88号管出厂累计反向流量,s88號管出廠累計反向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HV_Valve_Inlet_Pressure_Pressure,泵房进水管泵前入水压力,泵房進水管泵前入水壓力,m,WT_RW_000001,PRESSURE,PRESSURE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_FLow,HF1进水渠正向瞬时流量,HF1進水渠正向瞬時流量,MLD,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V01_Flow_YesterdayRevFlow,V01进水渠累计反向流量(昨天9:00-今天9:00),V01進水渠累計反向流量(昨天9:00-今天9:00),ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_VolumeCountLastMonthS89,s89号管上个月出厂正向流量,s89號管上個月出廠正向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_VolumeCountTodayS88,s88号管今天出厂正向流量,s88號管今天出廠正向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,Inlet_Flow_F945_TodayFlow,F945进水今天正向流量,F945進水今天正向流量,ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_AnalogCountLastDayS88,s88号管昨天出厂正向流量,s88號管昨天出廠正向流量,MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_VolumeCountLastDayS89_Reverse,s89号管昨天出厂反向流量,s89號管昨天出廠反向流量,ML,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_VolumeCountTodayReverse,HF1进水渠今天反向流量,HF1進水渠今天反向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HV_Valve_Outlet_Pressure_Pressure,泵房进水管泵后出水压力,泵房進水管泵後出水壓力,m,WT_RW_000001,PRESSURE,PRESSURE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_VolumeCountLastMonthReverse,HF1进水渠上个月反向流量,HF1進水渠上個月反向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_AnalogCountLastMonthS89,s89号管上个月出厂正向流量,s89號管上個月出廠正向流量,MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_VolumeCountLastDayS89,s89号管昨天出厂正向流量,s89號管昨天出廠正向流量,ML,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,Raw_RawWater_SHT_Raw_Water_Turbidity,原水水质浊度(万宜水库),原水水質濁度(萬宜水庫),,WT_RW_000001,WATER QUALITY,TURBIDITY,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_VolumeCountTotalS89_Reverse,s89号管出厂累计反向流量,s89號管出廠累計反向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HV_Valve_Outlet_Pressure_10_Pressure,进水管泵站10泵后出水压力,進水管泵站10泵後出水壓力,m,WT_RW_000001,PRESSURE,PRESSURE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,Inlet_Flow_F945_LastMonthRevFlow,F945进水上个月反向流量,F945進水上個月反向流量,ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF1Flow_VolumeCountMonthly,HF1进水渠本月正向流量,HF1進水渠本月正向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,Inlet_Flow_F945_TotalFlow,F945进水累计正向流量(开厂-当前),F945進水累計正向流量(開廠-當前),ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V02_Flow_TotalRevFlow,V02进水渠累计反向流量(开厂-当前),V02進水渠累計反向流量(開廠-當前),ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk5_SHT_VolumeCountMonthlyS89_Reverse,s89号管出厂反向流量(本月1号-当前),s89號管出廠反向流量(本月1號-當前),,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF11Flow_VolumeCountToday,HF11进水渠今天正向流量,HF11進水渠今天正向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF11Flow_VolumeCountLastMonth,HF11进水渠上个月正向流量,HF11進水渠上個月正向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V02_Flow_MonthFlow,V02进水渠本月正向流量,V02進水渠本月正向流量,ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V01_Flow_MonthFlow,V01进水渠本月正向流量,V01進水渠本月正向流量,ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,SIPanel1_SHT_DeliveryPressureForPump9To11,出水管泵站9-11出水压力,出水管泵站9-11出水壓力,m,WT_TW_000004,PRESSURE,PRESSURE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF11Flow_VolumeCountMonthlyReverse,HF11进水渠本月反向流量,HF11進水渠本月反向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HF11Flow_VolumeCountLastMonthReverse,HF11进水渠上个月反向流量,HF11進水渠上個月反向流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,HV_Valve_Inlet_Pressure_10_Pressure,进水管泵站10泵前入水压力,進水管泵站10泵前入水壓力,m,WT_RW_000001,PRESSURE,PRESSURE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,NW_FinalWater_SHT_N_Final_Water_Fl2,食水水质氟(北厂泵后),食水水質氟(北廠泵後),mg/L,WT_TW_000004,WATER QUALITY,FLUORIDE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,V01_Flow_TotalRevFlow,V01进水渠累计反向流量(开厂-当前),V01進水渠累計,ML,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW013,NTE,Sha Tin Water Treatment Works,沙田滤水厂,沙田濾水廠,FlowKiosk4_SHT_VolumeCountTodayS88_Reverse,s88号管今天出厂反向流量,s88號管今天出廠反向流量,,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW024,NTE,Ma On Shan Water Treatment Works,马鞍山滤水厂,馬鞍山濾水廠,CP1_AIR_154_PH,原水水质PH,原水水質PH,,WT_RW_000001,WATER QUALITY,PH,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW024,NTE,Ma On Shan Water Treatment Works,马鞍山滤水厂,馬鞍山濾水廠,CP2_AIR_502_TURBIDITY,食水水质浊度,食水水質濁度,NTU,WT_TW_000004,WATER QUALITY,TURBIDITY,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW024,NTE,Ma On Shan Water Treatment Works,马鞍山滤水厂,馬鞍山濾水廠,CP2_AIR_504_TW_CHLORINE_RESIDUAL,食水水质余氯,食水水質餘氯,mg/L,WT_TW_000004,WATER QUALITY,CHLORINE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW024,NTE,Ma On Shan Water Treatment Works,马鞍山滤水厂,馬鞍山濾水廠,CP1_TIR_153_TEMPERATURE,原水水质温度,原水水質溫度,°C,WT_RW_000001,WATER QUALITY,TEMP,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW024,NTE,Ma On Shan Water Treatment Works,马鞍山滤水厂,馬鞍山濾水廠,CP2_AIR_501_FLUORIDE,食水水质氟,食水水質氟,mg/L,WT_TW_000004,WATER QUALITY,FLUORIDE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW024,NTE,Ma On Shan Water Treatment Works,马鞍山滤水厂,馬鞍山濾水廠,CP1_FIR_150_FLOWRATE,原水流量,原水流量,,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW024,NTE,Ma On Shan Water Treatment Works,马鞍山滤水厂,馬鞍山濾水廠,CP1_AIR_155_TURBIDITY,原水水质浊度,原水水質濁度,NTU,WT_RW_000001,WATER QUALITY,TURBIDITY,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GAC_INTAKE_T1GAC02_CF101XG01_MEAS,海水流量,海水流量,MLD,WT_RW_000001,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GAC_INTAKE_T1GAC02_CL101AXG04_MEAS,海水泵站A1压力,海水泵站A1壓力,m ,WT_RW_000001,PRESSURE,PRESSURE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GAC_INTAKE_T1GAC02_CL101BXG04_MEAS,海水泵站B1压力,海水泵站B1壓力,m ,WT_RW_000001,PRESSURE,PRESSURE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GAC_INTAKE_T1GAC02_CQ102XG06_MEAS,海水碳氢化合物,海水碳氫化合物,μg/L,WT_RW_000001,WATER QUALITY,HC,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GAC_INTAKE_T1GAC02_CQ103XG06_MEAS,海水氧化还原电位,海水氧化還原電位,mV,WT_RW_000001,WATER QUALITY,ORP,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_1_AP003_STP_ACTIVE,泵机3号停止,泵浦機3號停止,,WT_TW_000004,PMP_S/S_STS,PMP_S/S_STS,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_1_AP003_STR_ACTIVE,泵机3号运行,泵浦機3號運行,,WT_TW_000004,PMP_S/S_STS,PMP_S/S_STS,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_CF101_MEAS_MEAS,干管流量(备用流量计),乾管流量(備用流量計),MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_CF101XG01_MEAS,干管流量(主流量计的读数),幹管流量(主流量計的讀數),MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_CF101XG07_MEAS,干管流量(流量计的累计器数值),乾管流量(流量計的累計器數值),MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_CF102_MEAS_MEAS,干管流量( 备用流量计),乾管流量( 備用流量計),MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_CF102XG01_MEAS,干管流量(主流量计的读数),幹管流量(主流量計的讀數),MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_CF102XG07_MEAS,备用流量计(流量计的累计器数值),備用流量計(流量計的累計器數值),MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_CF801A_OUT,备用流量计(两个主流量计读数的平均值),備用流量計(兩個主流量計讀數的執手),MLD,WT_TW_000004,FLOW,FLOW,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GKC_PRODUCT_T1GKC01_CP101XG02_MEAS,食水压力,食水壓力,m,WT_TW_000004,PRESSURE,PRESSURE,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
TW100,NTE,Tseung Kwan O Desalination Plant,将军澳海水化淡厂,將軍澳海水化淡廠,SL_TKO_GAC_INTAKE_T1GAC02_CQ104XG06_MEAS,海水电导率,海水電導率,µS/cm,WT_RW_000001,WATER QUALITY,EC,2026-09-21 15:47:00.353,2026-09-21 15:47:00.353
