"statistical_month","region_abbr","inter_item_code","type_code","item_value","dm_update_time","dm_load_time"
"202512",HKI,US_AS_000001,US_AR_000003,95.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",HKSAR,US_AS_000001,US_AR_000001,97.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",HKSAR,US_AS_000001,US_AR_000002,95.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",HKSAR,US_AS_000001,US_AR_000003,96.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",K,US_AS_000001,US_AR_000001,99.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",K,US_AS_000001,US_AR_000002,96.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",K,US_AS_000001,US_AR_000003,97.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",NTE,US_AS_000001,US_AR_000001,97.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",NTE,US_AS_000001,US_AR_000002,98.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",NTE,US_AS_000001,US_AR_000003,97.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",NTW,US_AS_000001,US_AR_000001,95.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",NTW,US_AS_000001,US_AR_000002,96.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202512",NTW,US_AS_000001,US_AR_000003,97.000000,2025-12-23 16:41:20.000,2025-12-23 16:41:20.000
"202601",HKI,US_AS_000001,US_AR_000001,97.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",HKI,US_AS_000001,US_AR_000002,99.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",HKI,US_AS_000001,US_AR_000003,96.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",HKSAR,US_AS_000001,US_AR_000001,95.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",HKSAR,US_AS_000001,US_AR_000002,99.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",HKSAR,US_AS_000001,US_AR_000003,97.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",K,US_AS_000001,US_AR_000001,97.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",K,US_AS_000001,US_AR_000002,97.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",K,US_AS_000001,US_AR_000003,98.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",NTE,US_AS_000001,US_AR_000001,96.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",NTE,US_AS_000001,US_AR_000002,99.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",NTE,US_AS_000001,US_AR_000003,98.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",NTW,US_AS_000001,US_AR_000001,97.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",NTW,US_AS_000001,US_AR_000002,98.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202601",NTW,US_AS_000001,US_AR_000003,97.000000,2026-01-23 16:41:20.000,2026-01-23 16:41:20.000
"202602",HKI,US_AS_000001,US_AR_000001,99.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",HKI,US_AS_000001,US_AR_000002,99.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",HKI,US_AS_000001,US_AR_000003,99.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",HKSAR,US_AS_000001,US_AR_000001,99.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",HKSAR,US_AS_000001,US_AR_000002,95.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",HKSAR,US_AS_000001,US_AR_000003,98.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",K,US_AS_000001,US_AR_000001,95.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",K,US_AS_000001,US_AR_000002,99.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",K,US_AS_000001,US_AR_000003,97.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",NTE,US_AS_000001,US_AR_000001,98.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",NTE,US_AS_000001,US_AR_000002,97.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",NTE,US_AS_000001,US_AR_000003,96.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",NTW,US_AS_000001,US_AR_000001,96.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",NTW,US_AS_000001,US_AR_000002,98.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202602",NTW,US_AS_000001,US_AR_000003,99.000000,2026-02-23 16:41:20.000,2026-02-23 16:41:20.000
"202603",HKI,US_AS_000001,US_AR_000001,99.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",HKI,US_AS_000001,US_AR_000002,98.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",HKI,US_AS_000001,US_AR_000003,99.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",HKSAR,US_AS_000001,US_AR_000001,97.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",HKSAR,US_AS_000001,US_AR_000002,99.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",HKSAR,US_AS_000001,US_AR_000003,97.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",K,US_AS_000001,US_AR_000001,96.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",K,US_AS_000001,US_AR_000002,95.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",K,US_AS_000001,US_AR_000003,96.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",NTE,US_AS_000001,US_AR_000001,95.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",NTE,US_AS_000001,US_AR_000002,99.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",NTE,US_AS_000001,US_AR_000003,96.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",NTW,US_AS_000001,US_AR_000001,97.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",NTW,US_AS_000001,US_AR_000002,97.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202603",NTW,US_AS_000001,US_AR_000003,95.000000,2026-03-23 16:41:20.000,2026-03-23 16:41:20.000
"202604",HKI,US_AS_000001,US_AR_000001,97.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",HKI,US_AS_000001,US_AR_000002,95.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",HKI,US_AS_000001,US_AR_000003,98.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",HKSAR,US_AS_000001,US_AR_000001,99.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",HKSAR,US_AS_000001,US_AR_000002,97.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",HKSAR,US_AS_000001,US_AR_000003,98.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",K,US_AS_000001,US_AR_000001,96.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",K,US_AS_000001,US_AR_000002,99.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",K,US_AS_000001,US_AR_000003,96.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",NTE,US_AS_000001,US_AR_000001,98.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",NTE,US_AS_000001,US_AR_000002,96.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",NTE,US_AS_000001,US_AR_000003,95.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",NTW,US_AS_000001,US_AR_000001,99.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",NTW,US_AS_000001,US_AR_000002,98.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202604",NTW,US_AS_000001,US_AR_000003,95.000000,2026-04-23 16:41:20.000,2026-04-23 16:41:20.000
"202605",HKI,US_AS_000001,US_AR_000001,97.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",HKI,US_AS_000001,US_AR_000002,96.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",HKI,US_AS_000001,US_AR_000003,95.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",HKSAR,US_AS_000001,US_AR_000001,97.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",HKSAR,US_AS_000001,US_AR_000002,95.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",HKSAR,US_AS_000001,US_AR_000003,96.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",K,US_AS_000001,US_AR_000001,99.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",K,US_AS_000001,US_AR_000002,97.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",K,US_AS_000001,US_AR_000003,96.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",NTE,US_AS_000001,US_AR_000001,97.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",NTE,US_AS_000001,US_AR_000002,95.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",NTE,US_AS_000001,US_AR_000003,95.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",NTW,US_AS_000001,US_AR_000001,98.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",NTW,US_AS_000001,US_AR_000002,98.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202605",NTW,US_AS_000001,US_AR_000003,96.000000,2026-05-23 16:41:20.000,2026-05-23 16:41:20.000
"202606",HKI,US_AS_000001,US_AR_000001,99.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",HKI,US_AS_000001,US_AR_000002,95.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",HKI,US_AS_000001,US_AR_000003,97.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",HKSAR,US_AS_000001,US_AR_000001,96.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",HKSAR,US_AS_000001,US_AR_000002,95.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",HKSAR,US_AS_000001,US_AR_000003,99.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",K,US_AS_000001,US_AR_000001,99.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",K,US_AS_000001,US_AR_000002,96.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",K,US_AS_000001,US_AR_000003,98.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",NTE,US_AS_000001,US_AR_000001,96.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",NTE,US_AS_000001,US_AR_000002,98.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",NTE,US_AS_000001,US_AR_000003,98.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",NTW,US_AS_000001,US_AR_000001,95.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",NTW,US_AS_000001,US_AR_000002,96.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
"202606",NTW,US_AS_000001,US_AR_000003,99.000000,2026-06-23 16:41:20.000,2026-06-23 16:41:20.000
