"schema_name","table_name","column_name","data_type"
pems,t_rpt_agentgroup_callin4day,ring30stalknum,integer
pems,t_rpt_agentgroup_callin4day,ring1mintalknum,integer
pems,t_rpt_agentgroup_callin4day,ring2mintalknum,integer
pems,t_rpt_agentgroup_callin4day,ring3mintalknum,integer
pems,t_rpt_agentgroup_callin4day,transfercallinnum,integer
pems,t_rpt_agentgroup_callin4day,transferacdlostnum,integer
pems,t_rpt_agentgroup_callin4day,transferaglostnum,integer
pems,t_rpt_agentgroup_callin4day,transfertalknum,integer
pems,t_rpt_agentgroup_callin4day,leavenum,integer
pems,t_rpt_agentgroup_callin4day,flowoutnum,integer
pems,t_rpt_agentgroup_callin4day,wait30stalknum,integer
pems,t_rpt_agentgroup_callin4day,wait1mintalknum,integer
pems,t_rpt_agentgroup_callin4day,wait2mintalknum,integer
pems,t_rpt_agentgroup_callin4day,wait3mintalknum,integer
pems,t_rpt_agentgroup_callin4day,talk15minnum,integer
pems,t_rpt_agentgroup_callin4hour,countdate,date
pems,t_rpt_agentgroup_callin4hour,hour,integer
pems,t_rpt_agentgroup_callin4hour,vdnid,integer
pems,t_rpt_agentgroup_callin4hour,agentgroupid,integer
pems,t_rpt_agentgroup_callin4hour,agentgroupname,character varying(100)
pems,t_rpt_agentgroup_callin4hour,callinnum,integer
pems,t_rpt_agentgroup_callin4hour,acdlostnum,integer
pems,t_rpt_agentgroup_callin4hour,talknum,integer
pems,t_rpt_agentgroup_callin4hour,aglostnum,integer
pems,t_rpt_agentgroup_callin4hour,tenstalknum,integer
pems,t_rpt_agentgroup_callin4hour,talktimelong,integer
pems,t_rpt_agentgroup_callin4hour,ringtimelong,integer
pems,t_rpt_agentgroup_callin4hour,aftertimelong,integer
pems,t_rpt_agentgroup_callin4hour,queuetimelong,integer
pems,t_rpt_agentgroup_callin4hour,satallnum,integer
pems,t_rpt_agentgroup_callin4hour,sat1num,integer
pems,t_rpt_agentgroup_callin4hour,sat2num,integer
pems,t_rpt_agentgroup_callin4hour,sat3num,integer
pems,t_rpt_agentgroup_callin4hour,sat4num,integer
pems,t_rpt_agentgroup_callin4hour,sat5num,integer
pems,t_rpt_agentgroup_callin4hour,queue10slostnum,integer
pems,t_rpt_agentgroup_callin4hour,queue20slostnum,integer
pems,t_rpt_agentgroup_callin4hour,queue30slostnum,integer
pems,t_rpt_agentgroup_callin4hour,queue60slostnum,integer
pems,t_rpt_agentgroup_callin4hour,queue90slostnum,integer
pems,t_rpt_agentgroup_callin4hour,queue120slostnum,integer
pems,t_rpt_agentgroup_callin4hour,queuemoreslostnum,integer
pems,t_rpt_agentgroup_callin4hour,ring5slostnum,integer
pems,t_rpt_agentgroup_callin4hour,ring10slostnum,integer
pems,t_rpt_agentgroup_callin4hour,ring15slostnum,integer
pems,t_rpt_agentgroup_callin4hour,ring20slostnum,integer
pems,t_rpt_agentgroup_callin4hour,ring25slostnum,integer
pems,t_rpt_agentgroup_callin4hour,ring30slostnum,integer
pems,t_rpt_agentgroup_callin4hour,ringmoreslostnum,integer
pems,t_rpt_agentgroup_callin4hour,ring5stalknum,integer
pems,t_rpt_agentgroup_callin4hour,ring10stalknum,integer
pems,t_rpt_agentgroup_callin4hour,ring15stalknum,integer
pems,t_rpt_agentgroup_callin4hour,ring20stalknum,integer
pems,t_rpt_agentgroup_callin4hour,ring25stalknum,integer
pems,t_rpt_agentgroup_callin4hour,ring30stalknum,integer
pems,t_rpt_agentgroup_callin4hour,ring1mintalknum,integer
pems,t_rpt_agentgroup_callin4hour,ring2mintalknum,integer
pems,t_rpt_agentgroup_callin4hour,ring3mintalknum,integer
pems,t_rpt_agentgroup_callin4hour,transfercallinnum,integer
pems,t_rpt_agentgroup_callin4hour,transferacdlostnum,integer
pems,t_rpt_agentgroup_callin4hour,transferaglostnum,integer
pems,t_rpt_agentgroup_callin4hour,transfertalknum,integer
pems,t_rpt_agentgroup_callin4hour,leavenum,integer
pems,t_rpt_agentgroup_callin4hour,flowoutnum,integer
pems,t_rpt_agentgroup_callin4hour,wait30stalknum,integer
pems,t_rpt_agentgroup_callin4hour,wait1mintalknum,integer
pems,t_rpt_agentgroup_callin4hour,wait2mintalknum,integer
pems,t_rpt_agentgroup_callin4hour,wait3mintalknum,integer
pems,t_rpt_agentgroup_callin4hour,talk15minnum,integer
pems,t_rpt_agentgroup_callin4month,countyear,integer
pems,t_rpt_agentgroup_callin4month,countmonth,integer
pems,t_rpt_agentgroup_callin4month,vdnid,integer
pems,t_rpt_agentgroup_callin4month,agentgroupid,integer
pems,t_rpt_agentgroup_callin4month,agentgroupname,character varying(100)
pems,t_rpt_agentgroup_callin4month,callinnum,integer
pems,t_rpt_agentgroup_callin4month,acdlostnum,integer
pems,t_rpt_agentgroup_callin4month,talknum,integer
pems,t_rpt_agentgroup_callin4month,aglostnum,integer
pems,t_rpt_agentgroup_callin4month,tenstalknum,integer
pems,t_rpt_agentgroup_callin4month,talktimelong,integer
pems,t_rpt_agentgroup_callin4month,ringtimelong,integer
pems,t_rpt_agentgroup_callin4month,aftertimelong,integer
pems,t_rpt_agentgroup_callin4month,queuetimelong,integer
pems,t_rpt_agentgroup_callin4month,satallnum,integer
pems,t_rpt_agentgroup_callin4month,sat1num,integer
pems,t_rpt_agentgroup_callin4month,sat2num,integer
pems,t_rpt_agentgroup_callin4month,sat3num,integer
pems,t_rpt_agentgroup_callin4month,sat4num,integer
pems,t_rpt_agentgroup_callin4month,sat5num,integer
pems,t_rpt_agentgroup_callin4month,queue10slostnum,integer
pems,t_rpt_agentgroup_callin4month,queue20slostnum,integer
pems,t_rpt_agentgroup_callin4month,queue30slostnum,integer
pems,t_rpt_agentgroup_callin4month,queue60slostnum,integer
pems,t_rpt_agentgroup_callin4month,queue90slostnum,integer
pems,t_rpt_agentgroup_callin4month,queue120slostnum,integer
pems,t_rpt_agentgroup_callin4month,queuemoreslostnum,integer
pems,t_rpt_agentgroup_callin4month,ring5slostnum,integer
pems,t_rpt_agentgroup_callin4month,ring10slostnum,integer
pems,t_rpt_agentgroup_callin4month,ring15slostnum,integer
pems,t_rpt_agentgroup_callin4month,ring20slostnum,integer
pems,t_rpt_agentgroup_callin4month,ring25slostnum,integer
pems,t_rpt_agentgroup_callin4month,ring30slostnum,integer
pems,t_rpt_agentgroup_callin4month,ringmoreslostnum,integer
pems,t_rpt_agentgroup_callin4month,ring5stalknum,integer
pems,t_rpt_agentgroup_callin4month,ring10stalknum,integer
pems,t_rpt_agentgroup_callin4month,ring15stalknum,integer
pems,t_rpt_agentgroup_callin4month,ring20stalknum,integer
pems,t_rpt_agentgroup_callin4month,ring25stalknum,integer
pems,t_rpt_agentgroup_callin4month,ring30stalknum,integer
pems,t_rpt_agentgroup_callin4month,ring1mintalknum,integer
pems,t_rpt_agentgroup_callin4month,ring2mintalknum,integer
pems,t_rpt_agentgroup_callin4month,ring3mintalknum,integer
pems,t_rpt_agentgroup_callin4month,transfercallinnum,integer
pems,t_rpt_agentgroup_callin4month,transferacdlostnum,integer
pems,t_rpt_agentgroup_callin4month,transferaglostnum,integer
pems,t_rpt_agentgroup_callin4month,transfertalknum,integer
pems,t_rpt_agentgroup_callin4month,leavenum,integer
pems,t_rpt_agentgroup_callin4month,flowoutnum,integer
pems,t_rpt_agentgroup_callin4month,wait30stalknum,integer
pems,t_rpt_agentgroup_callin4month,wait1mintalknum,integer
pems,t_rpt_agentgroup_callin4month,wait2mintalknum,integer
pems,t_rpt_agentgroup_callin4month,wait3mintalknum,integer
pems,t_rpt_agentgroup_callin4month,talk15minnum,integer
pems,t_rpt_agentgroup_itemcode,itemcode,character varying(100)
pems,t_rpt_agentgroup_itemcode,itemname,character varying(100)
pems,t_rpt_agentgroup_itemcode,tips,character varying(255)
pems,t_rpt_agentgroup_itemcode,formula,character varying(255)
pems,t_rpt_agentgroup_itemcode,groupformula,character varying(255)
pems,t_rpt_agentgroup_itemcode,sort,integer
pems,t_rpt_area_call4day,countdate,date
pems,t_rpt_area_call4day,vdnid,integer
pems,t_rpt_area_call4day,calledno,character varying(64)
pems,t_rpt_area_call4day,province,character varying(100)
pems,t_rpt_area_call4day,city,character varying(100)
pems,t_rpt_area_call4day,allcallinnum,integer
pems,t_rpt_area_call4day,allcallintimelong,integer
pems,t_rpt_area_call4day,telcallinnum,integer
pems,t_rpt_area_call4day,telcallintimelong,integer
pems,t_rpt_area_call4day,phonecallinnum,integer
pems,t_rpt_area_call4day,phonecallintimelong,integer
pems,t_rpt_area_call4day,allcalloutnum,integer
pems,t_rpt_area_call4day,allcallouttimelong,integer
pems,t_rpt_area_call4day,telcalloutnum,integer
pems,t_rpt_area_call4day,telcallouttimelong,integer
pems,t_rpt_area_call4day,phonecalloutnum,integer
pems,t_rpt_area_call4day,phonecallouttimelong,integer
pems,t_rpt_area_call4hour,countdate,date
pems,t_rpt_area_call4hour,hour,integer
pems,t_rpt_area_call4hour,vdnid,integer
pems,t_rpt_area_call4hour,calledno,character varying(64)
pems,t_rpt_area_call4hour,province,character varying(100)
pems,t_rpt_area_call4hour,city,character varying(100)
pems,t_rpt_area_call4hour,allcallinnum,integer
pems,t_rpt_area_call4hour,allcallintimelong,integer
pems,t_rpt_area_call4hour,telcallinnum,integer
pems,t_rpt_area_call4hour,telcallintimelong,integer
pems,t_rpt_area_call4hour,phonecallinnum,integer
pems,t_rpt_area_call4hour,phonecallintimelong,integer
pems,t_rpt_area_call4hour,allcalloutnum,integer
pems,t_rpt_area_call4hour,allcallouttimelong,integer
pems,t_rpt_area_call4hour,telcalloutnum,integer
pems,t_rpt_area_call4hour,telcallouttimelong,integer
pems,t_rpt_area_call4hour,phonecalloutnum,integer
pems,t_rpt_area_call4hour,phonecallouttimelong,integer
pems,t_rpt_area_call4month,countyear,integer
pems,t_rpt_area_call4month,countmonth,integer
pems,t_rpt_area_call4month,vdnid,integer
pems,t_rpt_area_call4month,calledno,character varying(64)
pems,t_rpt_area_call4month,province,character varying(100)
pems,t_rpt_area_call4month,city,character varying(100)
pems,t_rpt_area_call4month,allcallinnum,integer
pems,t_rpt_area_call4month,allcallintimelong,integer
pems,t_rpt_area_call4month,telcallinnum,integer
pems,t_rpt_area_call4month,telcallintimelong,integer
pems,t_rpt_area_call4month,phonecallinnum,integer
pems,t_rpt_area_call4month,phonecallintimelong,integer
pems,t_rpt_area_call4month,allcalloutnum,integer
pems,t_rpt_area_call4month,allcallouttimelong,integer
pems,t_rpt_area_call4month,telcalloutnum,integer
pems,t_rpt_area_call4month,telcallouttimelong,integer
pems,t_rpt_area_call4month,phonecalloutnum,integer
pems,t_rpt_area_call4month,phonecallouttimelong,integer
pems,t_rpt_area_call_itemcode,itemcode,character varying(100)
pems,t_rpt_area_call_itemcode,itemname,character varying(100)
pems,t_rpt_area_call_itemcode,tips,character varying(255)
pems,t_rpt_area_call_itemcode,formula,character varying(255)
pems,t_rpt_area_call_itemcode,groupformula,character varying(255)
pems,t_rpt_area_call_itemcode,sort,integer
pems,t_rpt_base_callin4day,countdate,date
pems,t_rpt_base_callin4day,vdnid,integer
pems,t_rpt_base_callin4day,calledno,character varying(64)
pems,t_rpt_base_callin4day,callinnum,integer
pems,t_rpt_base_callin4day,ivrlostnum,integer
pems,t_rpt_base_callin4day,acdnum,integer
pems,t_rpt_base_callin4day,acdlostnum,integer
pems,t_rpt_base_callin4day,aglostnum,integer
pems,t_rpt_base_callin4day,talknum,integer
pems,t_rpt_base_callin4day,tenstalknum,integer
pems,t_rpt_base_callin4day,twentyswaitnum,integer
pems,t_rpt_base_callin4day,ivrtimelong,integer
pems,t_rpt_base_callin4day,talktimelong,integer
pems,t_rpt_base_callin4day,queuetimelong,integer
pems,t_rpt_base_callin4day,ringtimelong,integer
pems,t_rpt_base_callin4day,aftertimelong,integer
pems,t_rpt_base_callin4day,satallnum,integer
pems,t_rpt_base_callin4day,sat1num,integer
pems,t_rpt_base_callin4day,sat2num,integer
pems,t_rpt_base_callin4day,sat3num,integer
pems,t_rpt_base_callin4day,sat4num,integer
pems,t_rpt_base_callin4day,sat5num,integer
pems,t_rpt_base_callin4day,queue10slostnum,integer
pems,t_rpt_base_callin4day,queue20slostnum,integer
pems,t_rpt_base_callin4day,queue30slostnum,integer
pems,t_rpt_base_callin4day,queue60slostnum,integer
pems,t_rpt_base_callin4day,queue90slostnum,integer
pems,t_rpt_base_callin4day,queue120slostnum,integer
pems,t_rpt_base_callin4day,queuemoreslostnum,integer
pems,t_rpt_base_callin4day,ring5slostnum,integer
pems,t_rpt_base_callin4day,ring10slostnum,integer
pems,t_rpt_base_callin4day,ring15slostnum,integer
pems,t_rpt_base_callin4day,ring20slostnum,integer
pems,t_rpt_base_callin4day,ring25slostnum,integer
pems,t_rpt_base_callin4day,ring30slostnum,integer
pems,t_rpt_base_callin4day,ringmoreslostnum,integer
pems,t_rpt_base_callin4day,ring5stalknum,integer
pems,t_rpt_base_callin4day,ring10stalknum,integer
pems,t_rpt_base_callin4day,ring15stalknum,integer
pems,t_rpt_base_callin4day,ring20stalknum,integer
pems,t_rpt_base_callin4day,ring25stalknum,integer
pems,t_rpt_base_callin4day,ring30stalknum,integer
pems,t_rpt_base_callin4day,maxqueuetimelong,integer
pems,t_rpt_base_callin4day,avgqueuetimelong,integer
pems,t_rpt_base_callin4day,avglostqueuetimelong,integer
pems,t_rpt_base_callin4day,maxlostqueuetimelong,integer
pems,t_rpt_base_callin4day,maxtalktimelong,integer
pems,t_rpt_base_callin4day,talkringtimelong,integer
pems,t_rpt_base_callin4day,maxringtimelong,integer
pems,t_rpt_base_callin4day,avgivrtimelong,integer
pems,t_rpt_base_callin4hour,countdate,date
pems,t_rpt_base_callin4hour,hour,integer
pems,t_rpt_base_callin4hour,vdnid,integer
pems,t_rpt_base_callin4hour,calledno,character varying(64)
pems,t_rpt_base_callin4hour,callinnum,integer
pems,t_rpt_base_callin4hour,ivrlostnum,integer
pems,t_rpt_base_callin4hour,acdnum,integer
pems,t_rpt_base_callin4hour,acdlostnum,integer
pems,t_rpt_base_callin4hour,aglostnum,integer
pems,t_rpt_base_callin4hour,talknum,integer
pems,t_rpt_base_callin4hour,tenstalknum,integer
pems,t_rpt_base_callin4hour,twentyswaitnum,integer
pems,t_rpt_base_callin4hour,ivrtimelong,integer
pems,t_rpt_base_callin4hour,talktimelong,integer
pems,t_rpt_base_callin4hour,queuetimelong,integer
pems,t_rpt_base_callin4hour,ringtimelong,integer
pems,t_rpt_base_callin4hour,aftertimelong,integer
pems,t_rpt_base_callin4hour,satallnum,integer
pems,t_rpt_base_callin4hour,sat1num,integer
pems,t_rpt_base_callin4hour,sat2num,integer
pems,t_rpt_base_callin4hour,sat3num,integer
pems,t_rpt_base_callin4hour,sat4num,integer
pems,t_rpt_base_callin4hour,sat5num,integer
pems,t_rpt_base_callin4hour,queue10slostnum,integer
pems,t_rpt_base_callin4hour,queue20slostnum,integer
pems,t_rpt_base_callin4hour,queue30slostnum,integer
pems,t_rpt_base_callin4hour,queue60slostnum,integer
pems,t_rpt_base_callin4hour,queue90slostnum,integer
pems,t_rpt_base_callin4hour,queue120slostnum,integer
pems,t_rpt_base_callin4hour,queuemoreslostnum,integer
pems,t_rpt_base_callin4hour,ring5slostnum,integer
pems,t_rpt_base_callin4hour,ring10slostnum,integer
pems,t_rpt_base_callin4hour,ring15slostnum,integer
pems,t_rpt_base_callin4hour,ring20slostnum,integer
pems,t_rpt_base_callin4hour,ring25slostnum,integer
pems,t_rpt_base_callin4hour,ring30slostnum,integer
pems,t_rpt_base_callin4hour,ringmoreslostnum,integer
pems,t_rpt_base_callin4hour,ring5stalknum,integer
pems,t_rpt_base_callin4hour,ring10stalknum,integer
pems,t_rpt_base_callin4hour,ring15stalknum,integer
pems,t_rpt_base_callin4hour,ring20stalknum,integer
pems,t_rpt_base_callin4hour,ring25stalknum,integer
pems,t_rpt_base_callin4hour,ring30stalknum,integer
pems,t_rpt_base_callin4hour,maxqueuetimelong,integer
pems,t_rpt_base_callin4hour,avgqueuetimelong,integer
pems,t_rpt_base_callin4hour,avglostqueuetimelong,integer
pems,t_rpt_base_callin4hour,maxlostqueuetimelong,integer
pems,t_rpt_base_callin4hour,maxtalktimelong,integer
pems,t_rpt_base_callin4hour,talkringtimelong,integer
pems,t_rpt_base_callin4hour,maxringtimelong,integer
pems,t_rpt_base_callin4hour,avgivrtimelong,integer
pems,t_rpt_base_callin4month,countyear,integer
pems,t_rpt_base_callin4month,countmonth,integer
pems,t_rpt_base_callin4month,vdnid,integer
pems,t_rpt_base_callin4month,calledno,character varying(64)
pems,t_rpt_base_callin4month,callinnum,integer
pems,t_rpt_base_callin4month,ivrlostnum,integer
pems,t_rpt_base_callin4month,acdnum,integer
pems,t_rpt_base_callin4month,acdlostnum,integer
pems,t_rpt_base_callin4month,aglostnum,integer
pems,t_rpt_base_callin4month,talknum,integer
pems,t_rpt_base_callin4month,tenstalknum,integer
pems,t_rpt_base_callin4month,twentyswaitnum,integer
pems,t_rpt_base_callin4month,ivrtimelong,integer
pems,t_rpt_base_callin4month,talktimelong,integer
pems,t_rpt_base_callin4month,queuetimelong,integer
pems,t_rpt_base_callin4month,ringtimelong,integer
pems,t_rpt_base_callin4month,aftertimelong,integer
pems,t_rpt_base_callin4month,satallnum,integer
pems,t_rpt_base_callin4month,sat1num,integer
pems,t_rpt_base_callin4month,sat2num,integer
pems,t_rpt_base_callin4month,sat3num,integer
pems,t_rpt_base_callin4month,sat4num,integer
pems,t_rpt_base_callin4month,sat5num,integer
pems,t_rpt_base_callin4month,queue10slostnum,integer
pems,t_rpt_base_callin4month,queue20slostnum,integer
pems,t_rpt_base_callin4month,queue30slostnum,integer
pems,t_rpt_base_callin4month,queue60slostnum,integer
pems,t_rpt_base_callin4month,queue90slostnum,integer
pems,t_rpt_base_callin4month,queue120slostnum,integer
pems,t_rpt_base_callin4month,queuemoreslostnum,integer
pems,t_rpt_base_callin4month,ring5slostnum,integer
pems,t_rpt_base_callin4month,ring10slostnum,integer
pems,t_rpt_base_callin4month,ring15slostnum,integer
pems,t_rpt_base_callin4month,ring20slostnum,integer
pems,t_rpt_base_callin4month,ring25slostnum,integer
pems,t_rpt_base_callin4month,ring30slostnum,integer
pems,t_rpt_base_callin4month,ringmoreslostnum,integer
pems,t_rpt_base_callin4month,ring5stalknum,integer
pems,t_rpt_base_callin4month,ring10stalknum,integer
pems,t_rpt_base_callin4month,ring15stalknum,integer
pems,t_rpt_base_callin4month,ring20stalknum,integer
pems,t_rpt_base_callin4month,ring25stalknum,integer
pems,t_rpt_base_callin4month,ring30stalknum,integer
pems,t_rpt_base_callin4month,maxqueuetimelong,integer
pems,t_rpt_base_callin4month,avgqueuetimelong,integer
pems,t_rpt_base_callin4month,avglostqueuetimelong,integer
pems,t_rpt_base_callin4month,maxlostqueuetimelong,integer
pems,t_rpt_base_callin4month,maxtalktimelong,integer
pems,t_rpt_base_callin4month,talkringtimelong,integer
pems,t_rpt_base_callin4month,maxringtimelong,integer
pems,t_rpt_base_callin4month,avgivrtimelong,integer
pems,t_rpt_base_callin_itemcode,itemcode,character varying(100)
pems,t_rpt_base_callin_itemcode,itemname,character varying(100)
pems,t_rpt_base_callin_itemcode,tips,character varying(255)
pems,t_rpt_base_callin_itemcode,formula,character varying(255)
pems,t_rpt_base_callin_itemcode,groupformula,character varying(255)
pems,t_rpt_base_callin_itemcode,sort,integer
pems,t_rpt_base_callindetail,basecallpid,bigint
pems,t_rpt_base_callindetail,vdnid,integer
pems,t_rpt_base_callindetail,callingno,character varying(64)
pems,t_rpt_base_callindetail,calledno,character varying(64)
pems,t_rpt_base_callindetail,basebegintime,timestamp without time zone
pems,t_rpt_base_callindetail,baseendtime,timestamp without time zone
pems,t_rpt_base_callindetail,alltimelong,integer
pems,t_rpt_base_callindetail,ivrtimelong,integer
pems,t_rpt_base_callindetail,firinacdtime,timestamp without time zone
pems,t_rpt_base_callindetail,outacdtime,timestamp without time zone
pems,t_rpt_base_callindetail,acdnum,integer
pems,t_rpt_base_callindetail,acdtimelong,integer
pems,t_rpt_base_callindetail,firinagtime,timestamp without time zone
pems,t_rpt_base_callindetail,agnum,integer
pems,t_rpt_base_callindetail,talktimelong,integer
pems,t_rpt_base_callindetail,ringtimelong,integer
pems,t_rpt_base_callindetail,holdtimelong,integer
pems,t_rpt_base_callindetail,sat,integer
pems,t_rpt_base_callindetail,releasecauseid,integer
pems,t_rpt_base_callindetail,statecode,integer
pems,t_rpt_base_calloutdetail,basecallpid,bigint
pems,t_rpt_base_calloutdetail,vdnid,integer
pems,t_rpt_base_calloutdetail,callingno,character varying(64)
pems,t_rpt_base_calloutdetail,calledno,character varying(64)
pems,t_rpt_base_calloutdetail,calloutbegintime,timestamp without time zone
pems,t_rpt_base_calloutdetail,calloutendtime,timestamp without time zone
pems,t_rpt_base_calloutdetail,alltimelong,integer
pems,t_rpt_base_calloutdetail,talktimelong,integer
pems,t_rpt_base_calloutdetail,ringtimelong,integer
pems,t_rpt_base_calloutdetail,holdtimelong,integer
pems,t_rpt_base_calloutdetail,sat,integer
pems,t_rpt_base_calloutdetail,releasecauseid,integer
pems,t_rpt_base_callstate,vdnid,integer
pems,t_rpt_base_callstate,statecode,integer
pems,t_rpt_base_callstate,statename,character varying(100)
pems,t_rpt_base_ivr4day,countdate,date
pems,t_rpt_base_ivr4day,vdnid,integer
pems,t_rpt_base_ivr4day,calledno,character varying(20)
pems,t_rpt_base_ivr4day,level,integer
pems,t_rpt_base_ivr4day,dtmf,integer
pems,t_rpt_base_ivr4day,busi,character varying(100)
pems,t_rpt_base_ivr4day,num,integer
pems,t_rpt_base_ivr4day,pressid,bigint
pems,t_rpt_base_ivr4day,parentid,bigint
pems,t_rpt_base_ivr4hour,countdate,date
pems,t_rpt_base_ivr4hour,hour,integer
pems,t_rpt_base_ivr4hour,vdnid,integer
pems,t_rpt_base_ivr4hour,calledno,character varying(20)
pems,t_rpt_base_ivr4hour,level,integer
pems,t_rpt_base_ivr4hour,dtmf,integer
pems,t_rpt_base_ivr4hour,busi,character varying(100)
pems,t_rpt_base_ivr4hour,num,integer
pems,t_rpt_base_ivr4hour,pressid,bigint
pems,t_rpt_base_ivr4hour,parentid,bigint
pems,t_rpt_base_ivr4month,countyear,integer
pems,t_rpt_base_ivr4month,countmonth,integer
pems,t_rpt_base_ivr4month,vdnid,integer
pems,t_rpt_base_ivr4month,calledno,character varying(20)
pems,t_rpt_base_ivr4month,level,integer
pems,t_rpt_base_ivr4month,dtmf,integer
pems,t_rpt_base_ivr4month,busi,character varying(100)
pems,t_rpt_base_ivr4month,num,integer
pems,t_rpt_base_ivr4month,pressid,bigint
pems,t_rpt_base_ivr4month,parentid,bigint
pems,t_rpt_callout4day,countdate,date
pems,t_rpt_callout4day,vdnid,integer
pems,t_rpt_callout4day,callingno,character varying(64)
pems,t_rpt_callout4day,agentgroupid,integer
pems,t_rpt_callout4day,agentgroupname,character varying(100)
pems,t_rpt_callout4day,agentid,integer
pems,t_rpt_callout4day,workno,character varying(50)
pems,t_rpt_callout4day,agentname,character varying(100)
pems,t_rpt_callout4day,calloutnum,integer
pems,t_rpt_callout4day,talknum,integer
pems,t_rpt_callout4day,alltimelong,integer
pems,t_rpt_callout4day,talktimelong,integer
pems,t_rpt_callout4day,aftertimelong,integer
pems,t_rpt_callout4day,tenstalknum,integer
pems,t_rpt_callout4day,satallnum,integer
pems,t_rpt_callout4day,sat1num,integer
pems,t_rpt_callout4day,sat2num,integer
pems,t_rpt_callout4day,sat3num,integer
pems,t_rpt_callout4day,sat4num,integer
pems,t_rpt_callout4day,sat5num,integer
pems,t_rpt_callout4day,ringtimelong,integer
pems,t_rpt_callout4day,avgringtimelong,integer
pems,t_rpt_callout4day,avgtalktimelong,integer
pems,t_rpt_callout4day,maxtalktimelong,integer
pems,t_rpt_callout4day,holdnum,integer
pems,t_rpt_callout4day,holdtimelong,integer
pems,t_rpt_callout4day,afternum,integer
pems,t_rpt_callout4day,ring5stalknum,integer
pems,t_rpt_callout4day,ring10stalknum,integer
pems,t_rpt_callout4day,ring15stalknum,integer
pems,t_rpt_callout4day,ring20stalknum,integer
pems,t_rpt_callout4hour,countdate,date
pems,t_rpt_callout4hour,hour,integer
pems,t_rpt_callout4hour,vdnid,integer
pems,t_rpt_callout4hour,callingno,character varying(64)
pems,t_rpt_callout4hour,agentgroupid,integer
pems,t_rpt_callout4hour,agentgroupname,character varying(100)
pems,t_rpt_callout4hour,agentid,integer
pems,t_rpt_callout4hour,workno,character varying(50)
pems,t_rpt_callout4hour,agentname,character varying(100)
pems,t_rpt_callout4hour,calloutnum,integer
pems,t_rpt_callout4hour,talknum,integer
pems,t_rpt_callout4hour,alltimelong,integer
pems,t_rpt_callout4hour,talktimelong,integer
pems,t_rpt_callout4hour,aftertimelong,integer
pems,t_rpt_callout4hour,tenstalknum,integer
pems,t_rpt_callout4hour,satallnum,integer
pems,t_rpt_callout4hour,sat1num,integer
pems,t_rpt_callout4hour,sat2num,integer
pems,t_rpt_callout4hour,sat3num,integer
pems,t_rpt_callout4hour,sat4num,integer
pems,t_rpt_callout4hour,sat5num,integer
pems,t_rpt_callout4hour,ringtimelong,integer
pems,t_rpt_callout4hour,avgringtimelong,integer
pems,t_rpt_callout4hour,avgtalktimelong,integer
pems,t_rpt_callout4hour,maxtalktimelong,integer
pems,t_rpt_callout4hour,holdnum,integer
pems,t_rpt_callout4hour,holdtimelong,integer
pems,t_rpt_callout4hour,afternum,integer
pems,t_rpt_callout4hour,ring5stalknum,integer
pems,t_rpt_callout4hour,ring10stalknum,integer
pems,t_rpt_callout4hour,ring15stalknum,integer
pems,t_rpt_callout4hour,ring20stalknum,integer
pems,t_rpt_callout4month,countyear,integer
pems,t_rpt_callout4month,countmonth,integer
pems,t_rpt_callout4month,vdnid,integer
pems,t_rpt_callout4month,callingno,character varying(64)
pems,t_rpt_callout4month,agentgroupid,integer
pems,t_rpt_callout4month,agentgroupname,character varying(100)
pems,t_rpt_callout4month,agentid,integer
pems,t_rpt_callout4month,workno,character varying(50)
pems,t_rpt_callout4month,agentname,character varying(100)
pems,t_rpt_callout4month,calloutnum,integer
pems,t_rpt_callout4month,talknum,integer
pems,t_rpt_callout4month,alltimelong,integer
pems,t_rpt_callout4month,talktimelong,integer
pems,t_rpt_callout4month,aftertimelong,integer
pems,t_rpt_callout4month,tenstalknum,integer
pems,t_rpt_callout4month,satallnum,integer
pems,t_rpt_callout4month,sat1num,integer
pems,t_rpt_callout4month,sat2num,integer
pems,t_rpt_callout4month,sat3num,integer
pems,t_rpt_callout4month,sat4num,integer
pems,t_rpt_callout4month,sat5num,integer
pems,t_rpt_callout4month,ringtimelong,integer
pems,t_rpt_callout4month,avgringtimelong,integer
pems,t_rpt_callout4month,avgtalktimelong,integer
pems,t_rpt_callout4month,maxtalktimelong,integer
pems,t_rpt_callout4month,holdnum,integer
pems,t_rpt_callout4month,holdtimelong,integer
pems,t_rpt_callout4month,afternum,integer
pems,t_rpt_callout4month,ring5stalknum,integer
pems,t_rpt_callout4month,ring10stalknum,integer
pems,t_rpt_callout4month,ring15stalknum,integer
pems,t_rpt_callout4month,ring20stalknum,integer
pems,t_rpt_callout_itemcode,itemcode,character varying(100)
pems,t_rpt_callout_itemcode,itemname,character varying(100)
pems,t_rpt_callout_itemcode,tips,character varying(255)
pems,t_rpt_callout_itemcode,formula,character varying(255)
pems,t_rpt_callout_itemcode,groupformula,character varying(255)
pems,t_rpt_callout_itemcode,sort,integer
pems,t_rpt_city,provincecode,integer
pems,t_rpt_city,citycode,integer
pems,t_rpt_city,cityname,character varying(100)
pems,t_rpt_city,simplecityname,character varying(100)
pems,t_rpt_dic_calltype,vdnid,integer
pems,t_rpt_dic_calltype,calltypeid,integer
